transaction_id,amount_usd,hour_of_day,account_age_days,transactions_last_hour,distance_from_home_km,is_anomaly
tx103556,13.6,12,1254.0,1,2.61,0
tx103557,34.02,19,1583.0,0,6.05,0
tx103558,53.59,17,416.0,0,2.22,0
tx103559,26.02,12,1224.0,0,3.72,0
tx103560,23.0,11,1548.0,0,2.83,0
tx103561,70.65,15,1466.0,1,1.52,0
tx103562,36.33,14,1033.0,1,2.7,0
tx103563,13.36,14,968.0,2,3.36,0
tx103564,5.21,21,1678.0,1,2.69,0
tx103565,31.85,7,1105.0,1,21.33,0
tx103566,17.64,8,1828.0,1,19.11,0
tx103567,67.92,13,1849.0,1,3.68,0
tx103568,17.0,13,625.0,3,6.12,0
tx103569,26.92,17,239.0,0,9.66,0
tx103570,16.42,18,762.0,1,22.21,0
tx103571,24.73,16,429.0,2,0.93,0
tx103572,24.62,13,319.0,0,4.22,0
tx103573,40.69,12,1930.0,0,10.78,0
tx103574,95.7,16,1338.0,2,0.58,0
tx103575,8.58,9,388.0,2,0.13,0
tx103576,25.64,6,1563.0,1,1.77,0
tx103577,18.34,23,915.0,1,0.68,0
tx103578,24.96,15,1897.0,0,15.54,0
tx103579,9.81,16,663.0,1,0.19,0
tx103580,7.81,11,1239.0,3,12.13,0
tx103581,43.65,6,1103.0,1,4.27,0
tx103582,49.15,9,1320.0,0,6.43,0
tx103583,17.3,11,1244.0,1,4.81,0
tx103584,68.63,9,880.0,1,1.75,0
tx103585,293.56,17,20.0,3,16.33,1
tx103586,15.55,19,1136.0,0,1.72,0
tx103587,6.2,13,1442.0,0,9.04,0
tx103588,33.69,21,176.0,0,2.97,0
tx103589,37.59,17,1506.0,2,1.64,0
tx103590,67.73,18,1244.0,0,0.79,0
tx103591,49.12,8,253.0,0,0.11,0
tx103592,24.16,9,1710.0,2,5.35,0
tx103593,51.68,13,1006.0,1,9.06,0
tx103594,23.99,20,1323.0,1,12.81,0
tx103595,23.45,8,1365.0,2,5.69,0
tx103596,50.79,9,472.0,2,0.41,0
tx103597,18.93,14,716.0,4,0.27,0
tx103598,53.54,19,273.0,1,1.96,0
tx103599,15.73,20,722.0,1,1.89,0
tx103600,39.48,15,1730.0,1,11.11,0
tx103601,27.68,15,156.0,2,0.96,0
tx103602,35.7,19,243.0,1,3.64,0
tx103603,20.63,17,101.0,1,1.36,0
tx103604,13.38,8,1296.0,0,6.9,0
tx103605,18.56,21,1672.0,1,0.4,0
tx103606,42.94,16,1050.0,0,0.37,0
tx103607,423.99,3,16.0,5,323.99,1
tx103608,17.22,12,1129.0,1,5.35,0
tx103609,28.88,14,265.0,1,5.18,0
tx103610,28.05,10,1979.0,0,7.8,0
tx103611,31.17,22,247.0,1,1.24,0
tx103612,47.21,14,1095.0,1,5.25,0
tx103613,41.18,11,1406.0,2,0.13,0
tx103614,28.98,15,1422.0,3,1.05,0
tx103615,657.24,3,51.0,9,34.73,1
tx103616,14.5,19,1696.0,0,0.74,0
tx103617,56.23,20,884.0,1,5.11,0
tx103618,39.84,12,1823.0,2,10.99,0
tx103619,72.45,20,1726.0,0,1.84,0
tx103620,418.65,16,11.0,6,50.76,1
tx103621,23.35,15,766.0,0,1.48,0
tx103622,17.22,18,668.0,1,4.71,0
tx103623,23.61,20,501.0,0,6.96,0
tx103624,22.69,19,1730.0,1,0.19,0
tx103625,17.88,21,262.0,2,0.6,0
tx103626,25.89,19,74.0,1,0.21,0
tx103627,47.47,22,1230.0,2,5.96,0
tx103628,21.52,20,351.0,0,3.81,0
tx103629,22.57,1,1208.0,1,0.43,0
tx103630,43.17,13,319.0,0,1.69,0
tx103631,35.8,12,1745.0,2,7.4,0
tx103632,17.5,12,1156.0,0,0.07,0
tx103633,21.11,15,411.0,1,8.29,0
tx103634,55.02,9,1403.0,3,2.89,0
tx103635,31.83,20,1136.0,0,2.49,0
tx103636,48.3,9,1426.0,0,2.89,0
tx103637,31.29,4,1805.0,1,4.92,0
tx103638,12.98,19,929.0,1,6.09,0
tx103639,36.23,11,325.0,2,6.62,0
tx103640,7.45,20,1317.0,0,0.81,0
tx103641,40.84,6,670.0,0,4.34,0
tx103642,107.51,13,1851.0,1,6.99,0
tx103643,19.72,11,744.0,2,1.17,0
tx103644,56.73,11,865.0,1,7.1,0
tx103645,44.51,14,1788.0,1,14.36,0
tx103646,115.09,20,1496.0,1,0.0,0
tx103647,28.86,16,543.0,0,0.61,0
tx103648,22.15,10,1283.0,0,1.93,0
tx103649,87.93,9,216.0,0,4.77,0
tx103650,61.2,21,1819.0,2,0.25,0
tx103651,29.01,17,1886.0,1,3.57,0
tx103652,35.14,16,328.0,1,0.21,0
tx103653,20.15,2,903.0,3,9.26,0
tx103654,14.37,10,990.0,0,0.2,0
tx103655,31.67,12,623.0,2,0.04,0
tx103656,43.98,10,201.0,0,10.36,0
tx103657,24.02,15,1817.0,1,0.25,0
tx103658,13.63,17,1914.0,0,1.9,0
tx103659,27.23,8,1591.0,2,3.07,0
tx103660,17.96,17,1195.0,0,5.53,0
tx103661,11.34,16,1690.0,1,6.17,0
tx103662,60.73,10,240.0,0,3.69,0
tx103663,37.53,12,134.0,0,11.72,0
tx103664,64.01,12,873.0,4,7.18,0
tx103665,25.59,19,746.0,0,0.26,0
tx103666,20.99,11,659.0,1,14.15,0
tx103667,302.5,5,10.0,7,4.86,1
tx103668,17.89,16,366.0,0,8.34,0
tx103669,15.72,15,785.0,2,0.77,0
tx103670,47.56,14,1291.0,2,9.66,0
tx103671,70.29,8,1999.0,1,0.43,0
tx103672,24.76,15,1586.0,2,12.68,0
tx103673,35.3,15,1430.0,0,2.35,0
tx103674,38.2,13,1197.0,0,1.75,0
tx103675,33.85,10,259.0,3,8.79,0
tx103676,29.16,14,1797.0,1,8.22,0
tx103677,10.33,19,1087.0,0,17.65,0
tx103678,18.27,12,1016.0,1,12.23,0
tx103679,15.88,11,118.0,0,0.54,0
tx103680,33.2,16,877.0,1,0.3,0
tx103681,23.42,9,102.0,1,1.45,0
tx103682,37.12,18,1867.0,0,20.56,0
tx103683,35.01,19,1282.0,0,1.2,0
tx103684,95.61,16,1155.0,2,4.11,0
tx103685,68.11,10,1226.0,0,0.21,0
tx103686,9.86,19,1157.0,0,1.27,0
tx103687,30.02,16,965.0,0,3.0,0
tx103688,16.02,14,736.0,1,4.79,0
tx103689,25.46,15,1765.0,0,3.01,0
tx103690,14.35,4,1231.0,1,2.36,0
tx103691,9.91,20,1924.0,1,1.57,0
tx103692,18.54,10,1938.0,0,10.15,0
tx103693,29.45,21,1670.0,2,0.89,0
tx103694,64.64,8,824.0,0,10.07,0
tx103695,18.47,21,1993.0,0,1.08,0
tx103696,637.7,6,58.0,5,197.8,1
tx103697,13.85,11,1865.0,1,2.35,0
tx103698,33.72,1,1336.0,0,0.29,0
tx103699,17.57,11,346.0,3,2.97,0
tx103700,36.08,20,948.0,0,2.05,0
tx103701,7.42,10,1358.0,0,17.27,0
tx103702,149.17,0,55.0,8,49.26,1
tx103703,1027.08,21,45.0,3,56.87,1
tx103704,28.42,17,277.0,1,7.43,0
tx103705,53.55,2,1027.0,1,4.3,0
tx103706,35.5,20,806.0,0,14.12,0
tx103707,30.53,20,1638.0,0,1.06,0
tx103708,5.76,20,673.0,0,1.82,0
tx103709,1114.47,14,10.0,9,84.72,1
tx103710,19.15,16,288.0,2,4.93,0
tx103711,36.17,10,295.0,1,6.72,0
tx103712,29.09,10,493.0,0,14.43,0
tx103713,16.05,13,571.0,1,0.5,0
tx103714,30.56,16,700.0,1,1.61,0
tx103715,7.49,5,852.0,1,2.96,0
tx103716,43.23,15,126.0,3,11.8,0
tx103717,410.21,1,22.0,6,197.09,1
tx103718,26.93,9,782.0,1,0.44,0
tx103719,52.44,18,1827.0,2,3.21,0
tx103720,26.9,23,1444.0,1,1.1,0
tx103721,29.72,12,159.0,1,5.43,0
tx103722,44.99,18,800.0,1,3.69,0
tx103723,17.38,10,209.0,2,3.39,0
tx103724,33.09,9,943.0,1,5.98,0
tx103725,50.54,14,1579.0,0,10.86,0
tx103726,32.59,17,934.0,1,11.88,0
tx103727,23.2,12,1233.0,2,0.48,0
tx103728,28.38,4,553.0,3,0.78,0
tx103729,34.37,11,615.0,0,17.64,0
tx103730,414.94,16,43.0,5,39.96,1
tx103731,15.01,5,1026.0,2,4.74,0
tx103732,48.57,10,202.0,0,5.9,0
tx103733,48.03,8,1939.0,3,10.75,0
tx103734,47.92,2,1234.0,1,2.94,0
tx103735,34.71,21,415.0,1,0.63,0
tx103736,18.97,3,384.0,0,1.37,0
tx103737,25.32,9,1041.0,1,1.36,0
tx103738,99.34,11,1925.0,1,7.16,0
tx103739,18.83,12,1987.0,2,12.41,0
tx103740,16.27,13,719.0,0,19.58,0
tx103741,41.69,15,1138.0,3,1.33,0
tx103742,22.97,11,1580.0,1,2.7,0
tx103743,59.93,10,1497.0,1,4.1,0
tx103744,54.69,1,1796.0,0,4.58,0
tx103745,36.19,7,807.0,3,5.05,0
tx103746,38.73,21,523.0,0,0.87,0
tx103747,47.78,11,1429.0,2,2.96,0
tx103748,14.0,16,387.0,2,8.46,0
tx103749,11.78,18,1015.0,0,0.37,0
tx103750,39.72,13,410.0,2,4.71,0
tx103751,13.01,18,38.0,2,3.72,0
tx103752,25.55,20,1682.0,3,3.25,0
tx103753,15.62,11,943.0,2,0.17,0
tx103754,46.96,21,667.0,0,1.38,0
tx103755,33.53,12,962.0,0,5.82,0
tx103756,59.39,8,329.0,2,5.47,0
tx103757,43.99,16,1535.0,0,0.03,0
tx103758,7.84,3,1568.0,0,5.29,0
tx103759,65.34,13,1202.0,1,6.3,0
tx103760,42.14,16,84.0,1,4.46,0
tx103761,87.46,8,634.0,0,1.64,0
tx103762,39.16,11,758.0,2,0.12,0
tx103763,24.45,11,1595.0,0,1.56,0
tx103764,35.52,8,604.0,1,2.59,0
tx103765,49.92,9,1593.0,0,2.28,0
tx103766,479.89,7,6.0,3,58.92,1
tx103767,39.28,13,1721.0,0,2.32,0
tx103768,20.55,13,1022.0,2,3.8,0
tx103769,45.99,5,85.0,1,5.5,0
tx103770,16.44,9,438.0,3,0.02,0
tx103771,16.12,14,1594.0,0,2.53,0
tx103772,10.92,20,272.0,1,17.75,0
tx103773,64.47,18,1166.0,1,8.66,0
tx103774,16.02,22,1157.0,0,2.8,0
tx103775,16.9,17,1532.0,0,7.2,0
tx103776,24.03,9,1921.0,1,12.99,0
tx103777,19.75,13,382.0,1,7.98,0
tx103778,41.81,15,926.0,1,2.62,0
tx103779,23.23,0,1048.0,2,2.72,0
tx103780,30.7,12,152.0,2,0.73,0
tx103781,22.38,15,1296.0,2,9.39,0
tx103782,29.0,9,1309.0,1,6.59,0
tx103783,70.8,18,1234.0,1,1.94,0
tx103784,69.73,1,812.0,0,2.74,0
tx103785,29.97,20,684.0,0,5.25,0
tx103786,41.87,16,447.0,0,1.88,0
tx103787,28.42,13,1622.0,0,0.6,0
tx103788,14.1,21,78.0,1,17.19,0
tx103789,50.29,12,246.0,0,0.48,0
tx103790,20.53,19,784.0,1,3.04,0
tx103791,50.29,20,211.0,3,7.45,0
tx103792,53.75,18,1973.0,0,7.14,0
tx103793,30.17,4,1044.0,0,0.11,0
tx103794,25.55,14,1564.0,2,0.99,0
tx103795,62.04,19,1288.0,0,0.93,0
tx103796,13.97,14,1161.0,1,7.11,0
tx103797,20.06,14,843.0,2,1.48,0
tx103798,38.26,6,1562.0,1,4.27,0
tx103799,25.55,10,1484.0,0,10.01,0
tx103800,50.05,20,545.0,2,1.75,0
tx103801,45.78,13,770.0,1,3.28,0
tx103802,45.36,21,537.0,2,9.18,0
tx103803,13.19,13,1200.0,1,0.49,0
tx103804,16.47,10,243.0,1,3.1,0
tx103805,35.24,17,425.0,0,4.56,0
tx103806,25.84,15,1768.0,2,8.71,0
tx103807,28.07,10,279.0,1,4.0,0
tx103808,18.3,9,388.0,2,1.06,0
tx103809,33.45,15,1959.0,1,1.66,0
tx103810,114.81,10,218.0,1,6.3,0
tx103811,33.37,10,880.0,2,6.83,0
tx103812,28.88,19,178.0,0,2.71,0
tx103813,20.87,20,1252.0,1,10.99,0
tx103814,61.21,17,674.0,0,10.71,0
tx103815,56.8,14,1080.0,3,0.32,0
tx103816,38.38,16,101.0,0,2.42,0
tx103817,27.45,12,434.0,3,1.15,0
tx103818,60.33,14,486.0,2,13.27,0
tx103819,17.17,9,1204.0,0,1.59,0
tx103820,53.05,8,833.0,3,2.19,0
tx103821,40.69,17,614.0,0,13.54,0
tx103822,17.39,20,1653.0,1,0.49,0
tx103823,63.39,21,1302.0,1,2.81,0
tx103824,8.82,16,1413.0,1,6.33,0
tx103825,27.29,7,135.0,1,0.15,0
tx103826,17.19,15,39.0,0,3.07,0
tx103827,15.79,17,1452.0,1,4.56,0
tx103828,43.75,14,845.0,1,9.64,0
tx103829,48.34,12,936.0,2,0.91,0
tx103830,25.87,11,68.0,2,15.26,0
tx103831,24.18,22,1126.0,0,1.13,0
tx103832,18.09,21,1247.0,0,9.8,0
tx103833,29.39,8,1318.0,1,6.2,0
tx103834,49.72,3,1640.0,0,17.0,0
tx103835,55.42,13,1217.0,0,16.95,0
tx103836,6.62,19,954.0,1,2.97,0
tx103837,31.24,16,295.0,0,3.76,0
tx103838,31.15,11,1292.0,1,1.69,0
tx103839,52.12,22,1991.0,1,5.76,0
tx103840,13.77,0,1351.0,1,5.26,0
tx103841,37.33,19,976.0,1,1.96,0
tx103842,41.38,17,38.0,0,4.84,0
tx103843,37.75,9,699.0,0,10.64,0
tx103844,39.2,6,452.0,2,11.04,0
tx103845,20.57,8,1495.0,1,1.77,0
tx103846,16.25,13,1919.0,2,9.95,0
tx103847,31.0,21,353.0,1,5.39,0
tx103848,27.0,13,921.0,1,2.09,0
tx103849,29.07,11,1676.0,1,1.4,0
tx103850,47.33,19,130.0,0,1.92,0
tx103851,18.13,17,1305.0,1,4.26,0
tx103852,24.67,22,181.0,1,4.13,0
tx103853,23.95,18,553.0,1,0.15,0
tx103854,34.92,14,1564.0,0,5.27,0
tx103855,15.23,11,138.0,1,1.14,0
tx103856,32.87,20,74.0,0,11.91,0
tx103857,33.43,13,1054.0,0,7.53,0
tx103858,75.73,20,233.0,2,0.17,0
tx103859,46.8,14,1016.0,1,0.22,0
tx103860,72.54,18,1479.0,1,1.48,0
tx103861,39.67,8,1790.0,3,0.9,0
tx103862,30.91,11,148.0,0,15.09,0
tx103863,61.87,16,220.0,2,10.86,0
tx103864,35.95,9,495.0,1,5.94,0
tx103865,32.64,23,1656.0,2,0.17,0
tx103866,12.21,17,1243.0,3,2.97,0
tx103867,217.18,3,2.0,6,8.69,1
tx103868,16.94,3,1933.0,1,0.74,0
tx103869,16.57,14,1417.0,1,8.37,0
tx103870,29.35,11,534.0,2,9.38,0
tx103871,36.5,11,161.0,3,6.59,0
tx103872,28.23,20,1792.0,3,9.42,0
tx103873,14.37,11,1386.0,1,3.82,0
tx103874,38.27,3,368.0,1,9.49,0
tx103875,40.08,18,1287.0,0,2.37,0
tx103876,8.58,15,1362.0,0,16.25,0
tx103877,31.73,18,547.0,2,0.86,0
tx103878,33.28,16,1301.0,2,3.26,0
tx103879,11.44,8,56.0,0,1.88,0
tx103880,25.77,17,651.0,0,3.59,0
tx103881,8.26,21,795.0,2,1.4,0
tx103882,55.87,16,612.0,0,8.31,0
tx103883,16.74,16,1952.0,3,9.03,0
tx103884,33.44,15,172.0,1,7.58,0
tx103885,85.3,8,360.0,2,4.43,0
tx103886,16.63,9,868.0,2,3.64,0
tx103887,49.18,13,1548.0,0,7.01,0
tx103888,32.95,20,806.0,0,7.16,0
tx103889,35.2,12,1930.0,0,7.04,0
tx103890,1277.1,5,16.0,7,58.62,1
tx103891,69.44,23,1504.0,2,7.52,0
tx103892,39.35,19,1480.0,2,0.86,0
tx103893,12.53,1,325.0,1,3.04,0
tx103894,11.36,11,1219.0,2,1.17,0
tx103895,89.37,8,1051.0,1,1.5,0
tx103896,47.1,2,1910.0,0,1.79,0
tx103897,15.61,14,1629.0,2,0.43,0
tx103898,37.21,21,1236.0,0,6.66,0
tx103899,26.01,7,1776.0,0,4.36,0
tx103900,9.19,20,693.0,1,0.52,0
tx103901,55.41,20,137.0,1,7.74,0
tx103902,77.6,6,1899.0,2,0.51,0
tx103903,245.12,1,15.0,10,223.99,1
tx103904,28.89,18,1090.0,2,12.8,0
tx103905,20.63,13,1997.0,0,0.07,0
tx103906,23.12,17,698.0,2,2.22,0
tx103907,26.29,19,1722.0,0,1.87,0
tx103908,80.51,13,1300.0,2,9.14,0
tx103909,635.97,3,14.0,3,76.72,1
tx103910,65.01,18,1746.0,1,15.69,0
tx103911,20.55,10,1799.0,1,16.57,0
tx103912,12.19,15,1868.0,1,4.4,0
tx103913,12.77,15,1222.0,2,7.19,0
tx103914,8.21,10,429.0,1,2.21,0
tx103915,17.35,15,1315.0,4,0.4,0
tx103916,58.22,18,1938.0,0,20.65,0
tx103917,50.17,12,1660.0,4,1.44,0
tx103918,52.38,19,374.0,3,16.94,0
tx103919,23.9,12,619.0,0,1.91,0
tx103920,18.52,18,876.0,4,3.45,0
tx103921,29.1,5,656.0,1,13.36,0
tx103922,18.73,17,311.0,0,9.3,0
tx103923,54.98,11,1681.0,2,0.91,0
tx103924,28.46,20,402.0,2,1.09,0
tx103925,20.14,15,1434.0,1,10.63,0
tx103926,190.82,13,54.0,7,25.68,1
tx103927,5.66,3,1586.0,3,0.04,0
tx103928,21.53,20,1554.0,0,3.96,0
tx103929,54.19,2,943.0,0,1.12,0
tx103930,96.02,21,466.0,0,1.73,0
tx103931,18.66,13,700.0,1,3.8,0
tx103932,22.71,7,397.0,1,4.66,0
tx103933,148.87,17,1015.0,3,0.68,0
tx103934,26.34,1,459.0,0,5.32,0
tx103935,16.83,11,1668.0,2,11.44,0
tx103936,30.18,4,926.0,0,7.15,0
tx103937,21.96,15,968.0,0,4.78,0
tx103938,37.33,14,772.0,1,17.05,0
tx103939,20.1,10,1575.0,0,0.64,0
tx103940,61.57,10,1282.0,0,2.05,0
tx103941,14.92,7,1955.0,1,2.12,0
tx103942,33.56,22,1955.0,1,1.61,0
tx103943,15.71,11,1053.0,1,6.76,0
tx103944,30.16,1,1045.0,0,1.31,0
tx103945,34.18,13,429.0,1,7.6,0
tx103946,49.56,14,1919.0,0,6.14,0
tx103947,26.76,19,1402.0,0,1.8,0
tx103948,36.94,18,1219.0,0,2.76,0
tx103949,43.32,15,1989.0,2,3.48,0
tx103950,33.82,19,1511.0,0,4.39,0
tx103951,46.02,16,421.0,0,6.0,0
tx103952,48.56,12,388.0,0,7.29,0
tx103953,34.59,12,152.0,1,0.92,0
tx103954,25.46,15,1458.0,1,3.56,0
tx103955,63.16,11,1868.0,4,2.87,0
tx103956,29.61,16,841.0,2,0.33,0
tx103957,25.99,21,1160.0,1,5.83,0
tx103958,29.55,13,874.0,0,7.63,0
tx103959,36.67,12,519.0,0,0.79,0
tx103960,18.15,0,287.0,2,5.82,0
tx103961,20.49,21,636.0,1,0.93,0
tx103962,27.07,23,182.0,1,2.89,0
tx103963,28.32,8,466.0,3,6.29,0
tx103964,41.69,8,1095.0,3,1.07,0
tx103965,22.12,15,1604.0,1,7.46,0
tx103966,37.18,5,1243.0,2,5.5,0
tx103967,41.84,5,556.0,1,4.25,0
tx103968,28.78,10,852.0,2,2.96,0
tx103969,11.08,15,1060.0,0,4.81,0
tx103970,48.87,15,1012.0,0,10.52,0
tx103971,28.32,9,388.0,0,1.63,0
tx103972,15.39,18,516.0,0,1.19,0
tx103973,37.94,18,748.0,1,17.41,0
tx103974,19.58,13,1553.0,2,3.29,0
tx103975,85.32,12,1694.0,0,12.98,0
tx103976,15.23,15,313.0,3,1.42,0
tx103977,56.19,12,507.0,1,9.71,0
tx103978,24.17,6,1908.0,1,3.55,0
tx103979,13.61,16,503.0,1,5.67,0
tx103980,22.38,12,1931.0,0,1.48,0
tx103981,64.62,16,201.0,0,0.86,0
tx103982,56.23,15,1358.0,0,4.49,0
tx103983,117.97,5,2.0,4,73.31,1
tx103984,18.55,2,1330.0,1,2.74,0
tx103985,45.72,16,1789.0,2,2.1,0
tx103986,23.09,10,414.0,0,0.02,0
tx103987,56.98,13,1197.0,3,6.94,0
tx103988,42.01,14,1920.0,2,1.23,0
tx103989,38.02,21,170.0,0,7.31,0
tx103990,30.67,19,988.0,1,11.84,0
tx103991,18.74,8,932.0,1,11.22,0
tx103992,18.13,12,646.0,2,1.02,0
tx103993,22.6,16,735.0,1,0.92,0
tx103994,29.42,14,35.0,2,0.66,0
tx103995,25.31,17,847.0,1,11.2,0
tx103996,15.55,11,866.0,1,8.36,0
tx103997,17.88,18,1503.0,0,3.98,0
tx103998,28.93,4,424.0,2,0.16,0
tx103999,36.65,18,876.0,0,0.15,0
tx104000,22.29,14,1726.0,4,3.56,0
tx104001,41.78,16,236.0,1,0.68,0
tx104002,17.01,8,919.0,0,3.03,0
tx104003,31.09,8,1123.0,0,4.65,0
tx104004,36.55,17,481.0,1,0.41,0
tx104005,40.44,3,1802.0,1,2.45,0
tx104006,72.01,16,1872.0,2,14.78,0
tx104007,22.54,21,1311.0,2,2.09,0
tx104008,18.06,15,1660.0,0,12.17,0
tx104009,9.75,11,210.0,2,2.03,0
tx104010,26.35,11,1599.0,0,0.19,0
tx104011,13.9,12,1160.0,2,13.25,0
tx104012,10.1,14,1608.0,2,6.39,0
tx104013,62.98,9,593.0,4,13.5,0
tx104014,29.22,12,665.0,0,3.73,0
tx104015,39.64,12,1865.0,1,0.26,0
tx104016,22.58,15,674.0,0,0.07,0
tx104017,411.56,0,44.0,8,21.62,1
tx104018,13.07,2,1863.0,2,0.71,0
tx104019,69.42,22,1091.0,0,2.53,0
tx104020,35.04,13,1063.0,3,6.57,0
tx104021,33.02,12,1713.0,1,6.91,0
tx104022,17.3,22,229.0,2,0.59,0
tx104023,22.05,8,1462.0,0,6.28,0
tx104024,7.63,20,1553.0,2,5.76,0
tx104025,39.29,18,863.0,1,1.23,0
tx104026,19.78,17,1768.0,1,3.49,0
tx104027,39.21,15,891.0,0,4.56,0
tx104028,32.55,12,1367.0,0,5.4,0
tx104029,22.43,0,796.0,1,10.24,0
tx104030,45.72,2,283.0,1,3.58,0
tx104031,31.26,19,1005.0,1,8.9,0
tx104032,47.3,21,278.0,1,9.94,0
tx104033,11.67,9,141.0,1,0.23,0
tx104034,49.22,12,914.0,2,2.45,0
tx104035,27.15,10,263.0,1,1.75,0
tx104036,58.93,10,1401.0,1,1.6,0
tx104037,12.95,15,77.0,1,20.71,0
tx104038,10.17,20,1606.0,0,2.81,0
tx104039,35.97,11,769.0,2,7.68,0
tx104040,17.55,23,1097.0,1,3.51,0
tx104041,27.54,3,384.0,0,2.49,0
tx104042,22.75,18,1571.0,0,0.79,0
tx104043,24.42,19,517.0,1,15.6,0
tx104044,18.6,4,1795.0,0,0.82,0
tx104045,19.6,12,232.0,2,2.62,0
tx104046,25.7,12,300.0,0,4.16,0
tx104047,15.89,8,201.0,0,21.3,0
tx104048,20.62,10,376.0,0,13.95,0
tx104049,23.46,13,1756.0,1,4.51,0
tx104050,43.07,11,1323.0,2,0.08,0
tx104051,15.12,1,639.0,2,1.69,0
tx104052,29.65,12,1598.0,3,0.24,0
tx104053,23.37,23,877.0,1,6.8,0
tx104054,33.04,14,711.0,2,1.15,0
tx104055,15.39,20,591.0,0,3.72,0
tx104056,15.49,21,1413.0,1,5.03,0
tx104057,38.6,17,1771.0,0,2.67,0
tx104058,11.29,23,798.0,1,0.61,0
tx104059,37.26,22,239.0,2,2.93,0
tx104060,215.64,0,7.0,4,87.79,1
tx104061,28.18,13,508.0,1,14.67,0
tx104062,37.88,8,949.0,1,2.44,0
tx104063,23.17,9,1120.0,2,4.28,0
tx104064,743.43,1,25.0,4,12.31,1
tx104065,18.79,17,1992.0,1,2.26,0
tx104066,16.21,11,1681.0,0,9.04,0
tx104067,46.71,20,955.0,1,2.29,0
tx104068,9.25,21,956.0,1,15.31,0
tx104069,28.14,19,1572.0,0,8.12,0
tx104070,52.68,8,1804.0,1,2.97,0
tx104071,25.95,8,1713.0,1,6.71,0
tx104072,53.57,21,1587.0,1,9.77,0
tx104073,17.59,6,168.0,1,0.77,0
tx104074,33.36,17,688.0,2,0.23,0
tx104075,410.28,8,5.0,5,1.2,1
tx104076,46.9,15,1589.0,0,5.62,0
tx104077,40.48,11,1293.0,1,5.84,0
tx104078,18.61,15,1038.0,0,4.52,0
tx104079,36.3,19,509.0,1,3.29,0
tx104080,11.79,0,1590.0,2,2.33,0
tx104081,39.16,23,1371.0,1,2.75,0
tx104082,21.69,12,1329.0,0,19.25,0
tx104083,59.44,15,1477.0,1,12.31,0
tx104084,50.98,15,362.0,0,3.19,0
tx104085,13.91,15,683.0,0,2.8,0
tx104086,15.02,16,985.0,0,1.09,0
tx104087,75.69,2,1710.0,0,5.4,0
tx104088,36.41,9,73.0,2,1.64,0
tx104089,76.86,20,1625.0,1,7.38,0
tx104090,39.2,10,161.0,2,1.92,0
tx104091,69.72,19,644.0,0,9.53,0
tx104092,55.29,12,719.0,0,23.08,0
tx104093,50.7,8,1509.0,0,10.75,0
tx104094,20.52,21,598.0,1,5.06,0
tx104095,43.88,1,1968.0,4,1.52,0
tx104096,35.92,22,352.0,1,5.04,0
tx104097,37.23,8,1449.0,0,0.09,0
tx104098,39.85,15,455.0,1,3.0,0
tx104099,18.35,15,1770.0,2,5.57,0
tx104100,15.73,15,604.0,2,0.68,0
tx104101,28.22,20,1945.0,0,1.16,0
tx104102,19.99,17,70.0,0,1.34,0
tx104103,30.94,12,882.0,2,4.26,0
tx104104,52.81,13,495.0,1,8.42,0
tx104105,8.31,17,479.0,1,0.95,0
tx104106,43.8,5,99.0,1,11.79,0
tx104107,35.31,17,1562.0,0,2.04,0
tx104108,15.91,15,48.0,0,2.47,0
tx104109,35.94,18,1514.0,3,16.21,0
tx104110,25.28,12,180.0,2,3.87,0
tx104111,37.01,17,1614.0,0,1.33,0
tx104112,29.29,10,623.0,3,4.72,0
tx104113,20.56,11,1245.0,3,1.96,0
tx104114,22.99,18,384.0,0,8.58,0
tx104115,35.66,16,1159.0,0,4.74,0
tx104116,72.09,16,505.0,1,3.72,0
tx104117,15.27,15,713.0,2,7.4,0
tx104118,5.79,16,491.0,1,2.13,0
tx104119,26.79,8,1473.0,2,0.17,0
tx104120,14.85,14,772.0,1,14.88,0
tx104121,27.92,16,553.0,2,1.74,0
tx104122,26.52,17,1001.0,1,13.25,0
tx104123,37.51,16,1181.0,0,4.84,0
tx104124,47.52,18,841.0,1,0.81,0
tx104125,310.68,3,54.0,8,56.46,1
tx104126,100.14,8,931.0,0,6.84,0
tx104127,23.25,19,1759.0,2,0.72,0
tx104128,46.7,16,1451.0,4,4.18,0
tx104129,54.59,8,127.0,2,2.07,0
tx104130,46.98,3,1052.0,0,4.42,0
tx104131,8.69,2,1815.0,1,2.07,0
tx104132,20.56,18,172.0,0,13.31,0
tx104133,24.39,16,754.0,1,18.99,0
tx104134,13.48,18,557.0,1,4.66,0
tx104135,17.66,10,738.0,0,3.67,0
tx104136,35.53,17,1929.0,1,3.51,0
tx104137,7.02,17,669.0,0,9.5,0
tx104138,31.11,10,1998.0,0,3.82,0
tx104139,42.4,18,1211.0,2,20.72,0
tx104140,37.89,13,1181.0,1,2.14,0
tx104141,111.09,0,50.0,4,1.14,1
tx104142,25.95,10,1841.0,1,5.53,0
tx104143,10.89,14,632.0,0,1.39,0
tx104144,26.59,11,1971.0,0,4.19,0
tx104145,38.59,8,1323.0,0,19.17,0
tx104146,25.97,20,199.0,0,10.25,0
tx104147,10.59,16,1645.0,0,10.31,0
tx104148,41.15,13,60.0,0,2.71,0
